step,LLM (Monolithic),HRM (Static),"ARH (Ours, Principled)"
6008,22.5,36.16047375395277,70.6590599688005
6009,22.5,36.16329066792648,70.68710941753716
6010,22.5,36.166114277265024,70.71526551735224
6011,22.5,36.168944597190354,70.7435282889915
6012,22.5,36.17178164295566,70.77189774890621
6013,22.5,36.174625429845406,70.80037390921939
6014,22.5,36.177475973175426,70.82895677769233
6015,22.5,36.180333288292914,70.85764635769125
6016,22.5,36.18319739057651,70.88644264815414
6017,22.5,36.18606829543633,70.9153456435577
6018,22.5,36.18894601831401,70.94435533388464
6019,22.5,36.19183057468279,70.97347170459099
6020,22.5,36.194721980047504,71.00269473657373
6021,22.5,36.19762024994466,71.03202440613862
6022,22.5,36.200525399942514,71.0614606849682
6023,22.5,36.20343744564104,71.09100354009006
6024,22.5,36.20635640267207,71.12065293384528
6025,22.5,36.20928228669926,71.15040882385723
6026,22.5,36.2122151134182,71.18027116300047
6027,22.5,36.21515489855643,71.21023989937001
6028,22.5,36.21810165787347,71.24031497625074
6029,22.5,36.22105540716092,71.27049633208728
6030,22.5,36.22401616224245,71.30078390045388
6031,22.5,36.22698393897389,71.33117761002481
6032,22.5,36.22995875324326,71.36167738454495
6033,22.5,36.232940620970815,71.39228314280066
6034,22.5,36.23592955810909,71.422994798591
6035,22.5,36.23892558064297,71.4538122606992
6036,22.5,36.24192870458969,71.48473543286453
6037,22.5,36.24493894599893,71.51576421375444
6038,22.5,36.24795632095285,71.54689849693709
6039,22.5,36.25098084556612,71.57813817085409
6040,22.5,36.254012535985964,71.60948311879379
6041,22.5,36.25705140839225,71.64093321886475
6042,22.5,36.26009747899748,71.67248834396962
6043,22.5,36.26315076404689,71.70414836177953
6044,22.5,36.26621127981844,71.73591313470858
6045,22.5,36.26927904262291,71.76778251988905
6046,22.5,36.27235406880394,71.7997563691467
6047,22.5,36.275436374738035,71.83183452897666
6048,22.5,36.27852597683466,71.86401684051968
6049,22.5,36.281622891536266,71.8963031395388
6050,22.5,36.284727135318334,71.92869325639637
6051,22.5,36.287838724689436,71.96118701603167
6052,22.5,36.29095767619126,71.99378423793877
6053,22.5,36.294084006398684,72.026484736145
6054,22.5,36.29721773191978,72.05928831918976
6055,22.5,36.30035886939592,72.0921947901039
6056,22.5,36.303507435501764,72.12520394638939
6057,22.5,36.30666344694534,72.15831557999974
6058,22.5,36.3098269204681,72.1915294773206
6059,22.5,36.3129978728449,72.22484541915111
6060,22.5,36.31617632088416,72.25826318068552
6061,22.5,36.319362281427786,72.29178253149554
6062,22.5,36.32255577135131,72.32540323551302
6063,22.5,36.32575680756389,72.35912505101328
6064,22.5,36.32896540700837,72.3929477305988
6065,22.5,36.33218158666131,72.4268710211837
6066,22.5,36.335405363533056,72.46089466397848
6067,22.5,36.338636754667775,72.49501839447548
6068,22.5,36.3418757771435,72.52924194243488
6069,22.5,36.34512244807216,72.56356503187124
6070,22.5,36.34837678459968,72.59798738104054
6071,22.5,36.35163880390594,72.6325087024279
6072,22.5,36.354908523204905,72.66712870273585
6073,22.5,36.35818595974461,72.70184708287313
6074,22.5,36.36147113080725,72.73666353794417
6075,22.5,36.3647640537092,72.77157775723913
6076,22.5,36.368064745801064,72.80658942422451
6077,22.5,36.3713732244677,72.84169821653447
6078,22.5,36.37468950712833,72.87690380596266
6079,22.5,36.378013611236504,72.91220585845474
6080,22.5,36.38134555428021,72.94760403410159
6081,22.5,36.384685353781876,72.98309798713296
6082,22.5,36.388033027298434,73.01868736591202
6083,22.5,36.391388592421364,73.05437181293033
6084,22.5,36.39475206677675,73.09015096480366
6085,22.5,36.3981234680253,73.1260244522683
6086,22.5,36.401502813862386,73.16199190017818
6087,22.5,36.40489012201814,73.19805292750257
6088,22.5,36.408285410257434,73.2342071473245
6089,22.5,36.41168869637998,73.27045416683983
6090,22.5,36.415099998220334,73.30679358735702
6091,22.5,36.41851933364796,73.3432250042977
6092,22.5,36.421946720567256,73.37974800719765
6093,22.5,36.42538217691763,73.41636217970888
6094,22.5,36.42882572067353,73.4530670996021
6095,22.5,36.432277369844456,73.48986233876997
6096,22.5,36.43573714247507,73.52674746323125
6097,22.5,36.43920505664517,73.56372203313536
6098,22.5,36.442681130469786,73.600785602768
6099,22.5,36.446165382099196,73.6379377205572
6100,22.5,36.44965782971898,73.67517792908032
6101,22.5,36.45315849155006,73.71250576507165
6102,22.5,36.45666738584874,73.74992075943088
6103,22.5,36.46018453090677,73.78742243723212
6104,22.5,36.463709945051356,73.82501031773388
6105,22.5,36.46724364664523,73.86268391438969
6106,22.5,36.47078565408668,73.90044273485948
6107,22.5,36.47433598580961,73.9382862810217
6108,22.5,36.47789466028355,73.97621404898628
6109,22.5,36.481461696013746,74.01422552910823
6110,22.5,36.485037111541146,74.05232020600215
6111,22.5,36.48862092544249,74.09049755855737
6112,22.5,36.492213156330344,74.12875705995397
6113,22.5,36.495813822853115,74.16709817767943
6114,22.5,36.49942294369512,74.20552037354628
6115,22.5,36.503040537576645,74.24402310371026
6116,22.5,36.50666662325392,74.28260581868945
6117,22.5,36.51030121951924,74.32126796338409
6118,22.5,36.51394434520096,74.36000897709727
6119,22.5,36.51759601916354,74.39882829355619
6120,22.5,36.521256260307624,74.43772534093448
6121,22.5,36.524925087570026,74.4766995418751
6122,22.5,36.52860251992381,74.5157503135141
6123,22.5,36.53228857637832,74.55487706750512
6124,22.5,36.53598327597923,74.59407921004477
6125,22.5,36.539686637808565,74.63335614189864
6126,22.5,36.54339868098477,74.67270725842828
6127,22.5,36.54711942466274,74.71213194961872
6128,22.5,36.55084888803384,74.75162960010704
6129,22.5,36.554587090325974,74.79119958921154
6130,22.5,36.558334050803616,74.83084129096176
6131,22.5,36.56208978876786,74.87055407412919
6132,22.5,36.56585432355643,74.91033730225895
6133,22.5,36.56962767454376,74.95019033370204
6134,22.5,36.57340986114102,74.99011252164844
6135,22.5,36.577200902796136,75.03010321416109
6136,22.5,36.581000818993864,75.07016175421043
6137,22.5,36.58480962925581,75.1102874797099
6138,22.5,36.58862735314045,75.15047972355208
6139,22.5,36.59245401024324,75.19073781364568
6140,22.5,36.596289620196565,75.23106107295327
6141,22.5,36.60013420266985,75.27144881952967
6142,22.5,36.60398777736956,75.31190036656125
6143,22.5,36.60785036403926,75.35241502240592
6144,22.5,36.611721982459635,75.3929920906338
6145,22.5,36.61560265244855,75.4336308700687
6146,22.5,36.61949239386108,75.4743306548304
6147,22.5,36.62339122658954,75.51509073437751
6148,22.5,36.62729917056354,75.55591039355119
6149,22.5,36.63121624575001,75.5967889126196
6150,22.5,36.635142472153255,75.63772556732295
6151,22.5,36.63907786981497,75.67871962891938
6152,22.5,36.6430224588143,75.71977036423158
6153,22.5,36.64697625926786,75.76087703569395
6154,22.5,36.65093929132979,75.80203890140069
6155,22.5,36.65491157519178,75.84325521515439
6156,22.5,36.658893131083126,75.88452522651542
6157,22.5,36.66288397927073,75.92584818085194
6158,22.5,36.66688414005919,75.96722331939074
6159,22.5,36.670893633790776,76.00864987926845
6160,22.5,36.674912480845535,76.05012709358377
6161,22.5,36.678940701641274,76.09165419145012
6162,22.5,36.68297831663362,76.13323039804904
6163,22.5,36.68702534631605,76.17485493468415
6164,22.5,36.69108181121993,76.21652701883589
6165,22.5,36.69514773191457,76.25824586421679
6166,22.5,36.69922312900721,76.30001068082736
6167,22.5,36.70330802314311,76.34182067501258
6168,22.5,36.707402435005555,76.38367504951917
6169,22.5,36.71150638531592,76.42557300355315
6170,22.5,36.71561989483366,76.46751373283834
6171,22.5,36.71974298435638,76.5094964296751
6172,22.5,36.72387567471988,76.55152028299995
6173,22.5,36.728017986798136,76.59358447844556
6174,22.5,36.7321699415034,76.63568819840135
6175,22.5,36.736331559786194,76.67783062207467
6176,22.5,36.74050286263536,76.72001092555243
6177,22.5,36.744683871078095,76.7622282818634
6178,22.5,36.748874606179974,76.8044818610409
6179,22.5,36.75307508904499,76.84677083018605
6180,22.5,36.7572853408156,76.88909435353149
6181,22.5,36.76150538267274,76.93145159250571
6182,22.5,36.76573523583587,76.97384170579762
6183,22.5,36.76997492156301,77.01626384942189
6184,22.5,36.77422446115076,77.05871717678446
6185,22.5,36.77848387593434,77.10120083874872
6186,22.5,36.78275318728764,77.14371398370201
6187,22.5,36.78703241662322,77.18625575762253
6188,22.5,36.79132158539237,77.2288253041468
6189,22.5,36.79562071508512,77.27142176463731
6190,22.5,36.79992982723031,77.31404427825088
6191,22.5,36.804248943395564,77.35669198200696
6192,22.5,36.80857808518739,77.3993640108568
6193,22.5,36.81291727425115,77.44205949775255
6194,22.5,36.81726653227112,77.48477757371698
6195,22.5,36.82162588097054,77.52751736791339
6196,22.5,36.8259953421116,77.57027800771594
6197,22.5,36.830374937495506,77.61305861878027
6198,22.5,36.83476468896251,77.65585832511431
6199,22.5,36.83916461839191,77.69867624914956
6200,22.5,36.84357474770213,77.74151151181249
6201,22.5,36.84799509885069,77.78436323259633
6202,22.5,36.8524256938343,77.82723052963303
6203,22.5,36.85686655468882,77.87011251976537
6204,22.5,36.86131770348936,77.91300831861962
6205,22.5,36.86577916235027,77.95591704067799
6206,22.5,36.87025095342516,77.9988377993516
6207,22.5,36.874733098906965,78.0417697070535
6208,22.5,36.879225621027935,78.08471187527194
6209,22.5,36.88372854205969,78.12766341464362
6210,22.5,36.888241884313246,78.1706234350274
6211,22.5,36.892765670139035,78.21359104557783
6212,22.5,36.89729992192693,78.25656535481907
6213,22.5,36.90184466210628,78.29954547071868
6214,22.5,36.90639991314595,78.34253050076173
6215,22.5,36.910965697554296,78.3855195520248
6216,22.5,36.91554203787929,78.42851173125023
6217,22.5,36.920128956708425,78.47150614492026
6218,22.5,36.92472647666885,78.51450189933139
6219,22.5,36.929334620427326,78.55749810066861
6220,22.5,36.933953410690286,78.60049385507975
6221,22.5,36.938582870203845,78.64348826874978
6222,22.5,36.94322302175383,78.6864804479752
6223,22.5,36.94787388816582,78.72946949923828
6224,22.5,36.95253549230515,78.77245452928132
6225,22.5,36.957207857076945,78.81543464518093
6226,22.5,36.96189100542614,78.85840895442217
6227,22.5,36.96658496033753,78.90137656497261
6228,22.5,36.97128974483574,78.94433658535638
6229,22.5,36.97600538198531,78.98728812472807
6230,22.5,36.98073189489068,79.0302302929465
6231,22.5,36.98546930669623,79.0731622006484
6232,22.5,36.990217640586295,79.11608295932201
6233,22.5,36.99497691978519,79.15899168138039
6234,22.5,36.99974716755723,79.20188748023463
6235,22.5,37.00452840720678,79.24476947036698
6236,22.5,37.00932066207822,79.28763676740365
6237,22.5,37.01412395555602,79.33048848818751
6238,22.5,37.01893831106475,79.37332375085045
6239,22.5,37.02376375206908,79.4161416748857
6240,22.5,37.028600302073826,79.45894138121973
6241,22.5,37.033447984623955,79.50172199228406
6242,22.5,37.038306823304616,79.54448263208661
6243,22.5,37.04317684174115,79.58722242628302
6244,22.5,37.04805806359912,79.62994050224745
6245,22.5,37.052950512584346,79.6726359891432
6246,22.5,37.05785421244287,79.71530801799304
6247,22.5,37.062769186961035,79.75795572174914
6248,22.5,37.067695459965485,79.80057823536269
6249,22.5,37.072633055323166,79.84317469585321
6250,22.5,37.07758199694137,79.88574424237747
6251,22.5,37.08254230876773,79.92828601629799
6252,22.5,37.087514014790266,79.97079916125128
6253,22.5,37.09249713903737,80.01328282321555
6254,22.5,37.09749170557785,80.05573615057811
6255,22.5,37.10249773852095,80.09815829420238
6256,22.5,37.10751526201632,80.1405484074943
6257,22.5,37.11254430025411,80.18290564646851
6258,22.5,37.1175848774649,80.22522916981396
6259,22.5,37.12263701791979,80.26751813895909
6260,22.5,37.12770074593038,80.3097717181366
6261,22.5,37.132776085848796,80.35198907444757
6262,22.5,37.13786306206767,80.39416937792534
6263,22.5,37.14296169902023,80.43631180159865
6264,22.5,37.14807202118023,80.47841552155444
6265,22.5,37.15319405306204,80.52047971700006
6266,22.5,37.15832781922058,80.5625035703249
6267,22.5,37.16347334425142,80.60448626716166
6268,22.5,37.16863065279073,80.64642699644685
6269,22.5,37.17379976951532,80.68832495048083
6270,22.5,37.178980719142636,80.73017932498742
6271,22.5,37.1841735264308,80.77198931917265
6272,22.5,37.18937821617858,80.8137541357832
6273,22.5,37.19459481322547,80.85547298116411
6274,22.5,37.19982334245161,80.89714506531585
6275,22.5,37.20506382877788,80.93876960195098
6276,22.5,37.21031629716586,80.98034580854988
6277,22.5,37.21558077261786,81.02187290641623
6278,22.5,37.220857280176936,81.06335012073156
6279,22.5,37.226145844926876,81.10477668060926
6280,22.5,37.23144649199224,81.14615181914806
6281,22.5,37.236759246538334,81.18747477348458
6282,22.5,37.242084133771264,81.22874478484562
6283,22.5,37.2474211789379,81.26996109859931
6284,22.5,37.252770407325905,81.31112296430607
6285,22.5,37.25813184426375,81.35222963576842
6286,22.5,37.263505515120706,81.39328037108062
6287,22.5,37.268891445306856,81.43427443267706
6288,22.5,37.27428966027311,81.4752110873804
6289,22.5,37.27970018551121,81.51608960644882
6290,22.5,37.28512304655371,81.5569092656225
6291,22.5,37.29055826897401,81.5976693451696
6292,22.5,37.296005878386374,81.6383691299313
6293,22.5,37.3014659004459,81.6790079093662
6294,22.5,37.30693836084853,81.71958497759408
6295,22.5,37.31242328533107,81.76009963343876
6296,22.5,37.317920699671205,81.80055118047034
6297,22.5,37.323430629687465,81.84093892704674
6298,22.5,37.32895310123926,81.8812621863543
6299,22.5,37.33448814022686,81.92152027644792
6300,22.5,37.34003577259142,81.9617125202901
6301,22.5,37.34559602431497,82.00183824578957
6302,22.5,37.35116892142042,82.04189678583892
6303,22.5,37.356754489971536,82.08188747835155
6304,22.5,37.362352756073,82.12180966629796
6305,22.5,37.36796374587035,82.16166269774105
6306,22.5,37.373587485550004,82.20144592587081
6307,22.5,37.37922400133928,82.24115870903825
6308,22.5,37.38487331950636,82.28080041078846
6309,22.5,37.390535466360305,82.32037039989297
6310,22.5,37.396210468251056,82.35986805038128
6311,22.5,37.401898351569436,82.39929274157173
6312,22.5,37.407599142747124,82.43864385810136
6313,22.5,37.413312868256696,82.47792078995523
6314,22.5,37.41903955461157,82.51712293249489
6315,22.5,37.424779228366056,82.5562496864859
6316,22.5,37.43053191611529,82.5953004581249
6317,22.5,37.4362976444953,82.63427465906553
6318,22.5,37.44207644018293,82.67317170644381
6319,22.5,37.447868329895904,82.71199102290274
6320,22.5,37.453673340392776,82.75073203661591
6321,22.5,37.45949149847292,82.78939418131057
6322,22.5,37.46532283097656,82.82797689628975
6323,22.5,37.471167364784726,82.86647962645372
6324,22.5,37.477025126819285,82.90490182232057
6325,22.5,37.4828961440429,82.94324294004603
6326,22.5,37.48878044345901,82.98150244144263
6327,22.5,37.49467805211188,83.01967979399785
6328,22.5,37.50058899708655,83.05777447089177
6329,22.5,37.50651330550883,83.09578595101372
6330,22.5,37.512451004545284,83.1337137189783
6331,22.5,37.518402121403234,83.17155726514052
6332,22.5,37.52436668333075,83.20931608561031
6333,22.5,37.530344717616636,83.24698968226612
6334,22.5,37.5363362515904,83.28457756276788
6335,22.5,37.542341312622284,83.32207924056912
6336,22.5,37.5483599281232,83.35949423492835
6337,22.5,37.55439212554475,83.39682207091968
6338,22.5,37.560437932379216,83.4340622794428
6339,22.5,37.56649737615953,83.47121439723202
6340,22.5,37.57257048445926,83.50827796686464
6341,22.5,37.57865728489261,83.54525253676876
6342,22.5,37.58475780511437,83.58213766123004
6343,22.5,37.59087207281997,83.61893290039791
6344,22.5,37.59700011574538,83.65563782029112
6345,22.5,37.603141961667156,83.69225199280235
6346,22.5,37.60929763840239,83.72877499570231
6347,22.5,37.6154671738087,83.76520641264298
6348,22.5,37.62165059578423,83.80154583316019
6349,22.5,37.6278479322676,83.8377928526755
6350,22.5,37.6340592112379,83.87394707249743
6351,22.5,37.640284460714696,83.91000809982182
6352,22.5,37.646523708757954,83.9459755477317
6353,22.5,37.652776983468094,83.98184903519635
6354,22.5,37.65904431298589,84.01762818706968
6355,22.5,37.66532572549251,84.05331263408799
6356,22.5,37.67162124920946,84.08890201286704
6357,22.5,37.677930912398566,84.12439596589842
6358,22.5,37.68425474336198,84.15979414154526
6359,22.5,37.690592770442116,84.19509619403735
6360,22.5,37.69694502202164,84.23030178346553
6361,22.5,37.703311526523464,84.26541057577549
6362,22.5,37.70969231241069,84.30042224276089
6363,22.5,37.71608740818662,84.33533646205584
6364,22.5,37.72249684239468,84.37015291712687
6365,22.5,37.72892064361846,84.40487129726415
6366,22.5,37.735358840481624,84.4394912975721
6367,22.5,37.74181146164792,84.47401261895946
6368,22.5,37.74827853582114,84.50843496812877
6369,22.5,37.7547600917451,84.54275805756512
6370,22.5,37.76125615820358,84.57698160552452
6371,22.5,37.76776676402033,84.61110533602152
6372,22.5,37.77429193805904,84.6451289788163
6373,22.5,37.78083170922327,84.6790522694012
6374,22.5,37.787386106456474,84.71287494898672
6375,22.5,37.79395515874191,84.74659676448698
6376,22.5,37.80053889510265,84.78021746850446
6377,22.5,37.807137344601536,84.81373681931449
